EXAM_TITLE,MCODE,AY,TERM,STUDENT_ID,EXAM_HALL,SEAT_NO,TIME,DAY_DATE_DISPLAY,DATE,CLASS,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802119,Exhibition,B18,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802128,Exhibition,B20,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802130,Exhibition,B22,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802143,Exhibition,C7,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802189,Exhibition,C17,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802191,Exhibition,C18,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802199,Exhibition,C22,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802213,Exhibition,D6,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802220,Exhibition,D8,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802232,Exhibition,D10,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802241,Exhibition,D11,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802246,Exhibition,D13,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802251,Exhibition,D16,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802252,Exhibition,D17,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802279,Exhibition,E8,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802284,Exhibition,E9,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1803185,Exhibition,F20,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1804008,Exhibition,G4,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1805031,Exhibition,H3,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM3,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802051,Exhibition,A15,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802055,Exhibition,A16,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802109,Exhibition,B14,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802134,Exhibition,C3,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802140,Exhibition,C6,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802155,Exhibition,C10,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802161,Exhibition,C12,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802248,Exhibition,D15,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1802254,Exhibition,D19,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1803053,Exhibition,E16,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1803099,Exhibition,F4,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902107,Exhibition,I3,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902206,Exhibition,I15,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902238,Exhibition,I19,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902286,Exhibition,J12,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903034,Exhibition,K4,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903114,Exhibition,L11,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903117,Exhibition,L13,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904022,Exhibition,M12,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1905010,Exhibition,N9,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM4,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1901005,Exhibition,H4,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902005,Exhibition,H5,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902007,Exhibition,H6,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902026,Exhibition,H7,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902029,Exhibition,H8,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902039,Exhibition,H9,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902043,Exhibition,H10,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902046,Exhibition,H11,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902051,Exhibition,H12,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902052,Exhibition,H13,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902063,Exhibition,H14,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902064,Exhibition,H15,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902067,Exhibition,H16,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902069,Exhibition,H17,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902070,Exhibition,H18,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902073,Exhibition,H19,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902078,Exhibition,H20,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902081,Exhibition,H21,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902082,Exhibition,I1,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902100,Exhibition,I2,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902175,Exhibition,I12,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902178,Exhibition,I13,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1909007,Exhibition,N14,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM5,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902111,Exhibition,I4,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902117,Exhibition,I5,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902137,Exhibition,I6,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902148,Exhibition,I7,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902155,Exhibition,I8,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902157,Exhibition,I9,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902158,Exhibition,I10,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902166,Exhibition,I11,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902203,Exhibition,I14,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902214,Exhibition,I16,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902218,Exhibition,I17,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902232,Exhibition,I18,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902239,Exhibition,I20,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902244,Exhibition,I21,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902246,Exhibition,J1,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902254,Exhibition,J2,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902256,Exhibition,J4,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902269,Exhibition,J8,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902284,Exhibition,J11,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903003,Exhibition,J15,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903010,Exhibition,J18,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903016,Exhibition,J20,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903026,Exhibition,K1,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM6,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902255,Exhibition,J3,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902260,Exhibition,J5,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902263,Exhibition,J6,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902265,Exhibition,J7,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902272,Exhibition,J9,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902277,Exhibition,J10,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902290,Exhibition,J13,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1902291,Exhibition,J14,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903006,Exhibition,J16,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903007,Exhibition,J17,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903014,Exhibition,J19,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903022,Exhibition,J21,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903023,Exhibition,J22,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903031,Exhibition,K3,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903037,Exhibition,K6,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903043,Exhibition,K8,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903049,Exhibition,K11,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903050,Exhibition,K12,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903052,Exhibition,K13,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903065,Exhibition,K16,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903068,Exhibition,K18,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903071,Exhibition,K20,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903078,Exhibition,K22,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM7,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903030,Exhibition,K2,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903035,Exhibition,K5,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903040,Exhibition,K7,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903044,Exhibition,K9,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903048,Exhibition,K10,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903062,Exhibition,K14,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903064,Exhibition,K15,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903066,Exhibition,K17,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903069,Exhibition,K19,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903072,Exhibition,K21,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903084,Exhibition,L1,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903088,Exhibition,L4,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903093,Exhibition,L5,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903096,Exhibition,L6,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903098,Exhibition,L7,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903099,Exhibition,L8,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903101,Exhibition,L9,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903103,Exhibition,L10,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903118,Exhibition,L14,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903129,Exhibition,L17,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903133,Exhibition,L18,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903136,Exhibition,L19,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903145,Exhibition,L20,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM8,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903085,Exhibition,L2,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903087,Exhibition,L3,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903116,Exhibition,L12,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903120,Exhibition,L15,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903121,Exhibition,L16,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903147,Exhibition,L21,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903148,Exhibition,L22,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903149,Exhibition,M1,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903151,Exhibition,M2,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903154,Exhibition,M4,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903155,Exhibition,M5,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1903165,Exhibition,M6,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904004,Exhibition,M7,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904013,Exhibition,M9,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904014,Exhibition,M10,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904018,Exhibition,M11,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904033,Exhibition,M13,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904038,Exhibition,M14,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904041,Exhibition,M15,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904043,Exhibition,M16,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904044,Exhibition,M17,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904045,Exhibition,M18,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
GSD Basic Math Midterm,MTCG1016,1920,1,1904054,Exhibition,M20,08:00-09:15,"Monday,04-11-2019",4/11/2019,BM9,,,,
